更新日期,#genre#
CCTV5,http://183.3.202.19:2380/hw1live.rxip.sc96655.com.huan.tv/live/CCTV-5H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路10
CCTV5,http://go.bkpcp.top/mg/cctv5$IPV4•线路11
CCTV5,http://38.75.136.137:98/gslb/dsdqpub/cctv5hd.m3u8?auth=testpub$IPV4•线路12
CCTV5,http://b.tvbox6.icu/tv/ysp.php?id=5$IPV4•线路13
CCTV5,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv5$IPV4•线路14
CCTV5,http://m.061899.xyz/mg/cctv5$IPV4•线路15
CCTV5,https://smt.858.qzz.io/Smart.php?id=cctv5$IPV4•线路16
CCTV5,http://120.202.94.181:9446/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路17
CCTV5,http://101.35.240.114:88/live.php?id=CCTV5$IPV4•线路18
CCTV5,http://117.69.43.137:4022/rtp/238.1.78.171:7240$IPV4•线路19
CCTV5,http://14.117.233.31:8688/rtp/239.77.0.170:5146$IPV4•线路20
CCTV5,http://14.117.233.31:8688/rtp/239.77.0.177:5146$IPV4•线路21
CCTV5,http://171.213.234.216:8089/rtp/239.93.42.37:5140$IPV4•线路22
CCTV5,http://183.160.35.31:4022/rtp/238.1.78.171:7240$IPV4•线路23
CCTV5,http://58.57.40.22:9901/tsfile/live/1004_1.m3u8$IPV4•线路24
CCTV5,http://gmxw.7766.org:808/hls/93/index.m3u8$IPV4•线路25
CCTV5,http://183.11.239.36:808/hls/93/index.m3u8$IPV4•线路26
CCTV5,http://120.76.248.139/live/bfgd/4200000064.m3u8$IPV4•线路27
CCTV5,http://112.46.85.60:8009/hls/503/index.m3u8$IPV4•线路28
CCTV5,https://tvpull.careryun.com/live/2fe3f8cc14c276a4d713fd6b9842e787.m3u8?txSecret=2ad58f18cd715554961a95bc236e6838&txTime=68f4d9d8$IPV4•线路29
CCTV5,http://iptv.huuc.edu.cn/hls/cctv5hd.m3u8$IPV4•线路30
CCTV5,http://ygbh.site/php/bfgd.php?id=064$IPV4•线路31
CCTV5,http://112.27.235.94:8000/hls/5/index.m3u8$IPV4•线路32
CCTV5,http://106.53.99.30/tv/migu.php?id=cctv5$IPV4•线路33
CCTV5,http://107.150.32.90:82/live/cctv5.m3u8?jsbt=1760966999&jsbk=80e617c4995ff2da730e9e1436c5c905$IPV4•线路34
CCTV5,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/CCTV-5H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路35
CCTV5,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv5.flv$IPV4•线路36
CCTV5,http://php.cqshushu.ggff.net/jzb.php?id=cctv5&公众号【医工学习日志】$IPV4•线路37
CCTV5,http://111.43.126.240:9003/hls/17/index.m3u8$IPV4•线路38
CCTV5+,https://www.qiushui.vip/gj/mk.php?ip_port=node-111-20-163-124.speedtest.cn:8001&id=cctv5p$IPV4•线路1
CCTV5+,https://www.qiushui.vip/gj/mk.php?ip_port=node-111-20-163-124.speedtest.cn:8001&id=live1016$IPV4•线路2
CCTV5+,http://cfss.cc/api/ysp/cctv5p.m3u8$IPV4•线路3
CCTV5+,http://sh.lnott.top:880/dx16.m3u8$IPV4•线路4
CCTV5+,http://218.206.221.78:90/hls/18/index.m3u8$IPV4•线路5
CCTV5+,http://183.3.202.19:2380/hw1live.rxip.sc96655.com.huan.tv/live/CCTV-5plusH265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路6
CCTV5+,http://go.bkpcp.top/mg/cctv5p$IPV4•线路7
CCTV5+,http://b.tvbox6.icu/tv/ysp.php?id=6$IPV4•线路8
CCTV5+,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv5p$IPV4•线路9
CCTV5+,http://m.061899.xyz/mg/cctv5p$IPV4•线路10
CCTV5+,https://smt.858.qzz.io/Smart.php?id=cctv5plus$IPV4•线路11
CCTV5+,http://148.135.93.213/live.php?id=CCTV5p$IPV4•线路12
CCTV5+,http://58.57.40.22:9901/tsfile/live/1005_1.m3u8$IPV4•线路13
CCTV5+,http://www.douzhicloud.site:35455/gaoma/cctv5p.m3u8$IPV4•线路14
CCTV5+,http://120.76.248.139/live/bfgd/4200000246.m3u8$IPV4•线路15
CCTV5+,http://222.169.85.8:9901/tsfile/live/0116_1.m3u8$IPV4•线路16
CCTV5+,http://cssbyd.imwork.net:8082/hls/6/index.m3u8$IPV4•线路17
CCTV5+,http://www.dsk.cc/php/bfgd.php?id=cctv5p&m.m3u8$IPV4•线路18
CCTV5+,http://ygbh.site/php/bfgd.php?id=246$IPV4•线路19
CCTV5+,http://112.27.235.94:8000/hls/6/index.m3u8$IPV4•线路20
CCTV5+,http://106.53.99.30/tv/migu.php?id=cctv5p$IPV4•线路21
CCTV5+,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/CCTV-5plusH265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路22
CCTV5+,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv5p.flv$IPV4•线路23
CCTV5+,http://php.cqshushu.ggff.net/jzb.php?id=cctv5plus&公众号【医工学习日志】$IPV4•线路24
CCTV5+,http://111.43.126.240:9003/hls/18/index.m3u8$IPV4•线路25
CCTV6,http://live2.rxip.sc96655.com/live/CCTV-6H265_4000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=10bd15e08aa7c4de538b767ae2618279a6213e3e$IPV4•线路1
CCTV6,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvNi9pbmRleC5tM3U4$IPV4•线路2
CCTV6,https://zby.130519.xyz/PLTV/11/224/3221225741/index.m3u8$IPV4•线路3
CCTV6,https://zby.130519.xyz/PLTV/11/224/3221226148/index.m3u8$IPV4•线路4
CCTV6,https://www.qiushui.vip/gj/mk.php?ip_port=node-111-20-163-124.speedtest.cn:8001&id=cctv6$IPV4•线路5
CCTV6,https://www.qiushui.vip/gj/mk.php?ip_port=node-111-20-163-124.speedtest.cn:8001&id=live1006$IPV4•线路6
CCTV6,http://api.kkitv.itv888.cn:8080/hls/tp9ajk4od5/index.m3u8$IPV4•线路7
CCTV6,http://sh.lnott.top:880/dx06.m3u8$IPV4•线路8
CCTV6,http://218.206.221.78:90/hls/6/index.m3u8$IPV4•线路9
CCTV6,http://183.3.202.19:2380/hw1live.rxip.sc96655.com.huan.tv/live/CCTV-6H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路10
CCTV6,http://go.bkpcp.top/mg/cctv6$IPV4•线路11
CCTV6,http://38.75.136.137:98/gslb/dsdqpub/cctv6hd.m3u8?auth=testpub$IPV4•线路12
CCTV6,http://b.tvbox6.icu/tv/ysp.php?id=7$IPV4•线路13
CCTV6,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv6$IPV4•线路14
CCTV6,http://m.061899.xyz/mg/cctv6$IPV4•线路15
CCTV6,https://smt.858.qzz.io/Smart.php?id=cctv6$IPV4•线路16
CCTV6,http://120.202.94.181:9446/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路17
CCTV6,http://101.35.240.114:88/live.php?id=CCTV6$IPV4•线路18
CCTV6,http://117.69.43.137:4022/rtp/238.1.78.172:7248$IPV4•线路19
CCTV6,http://14.117.233.31:8688/rtp/239.77.0.171:5146$IPV4•线路20
CCTV6,http://14.117.233.31:8688/rtp/239.77.0.178:5146$IPV4•线路21
CCTV6,http://171.213.234.216:8089/rtp/239.93.42.38:5140$IPV4•线路22
CCTV6,http://183.160.35.31:4022/rtp/238.1.78.172:7248$IPV4•线路23
CCTV6,http://58.57.40.22:9901/tsfile/live/1006_1.m3u8$IPV4•线路24
CCTV6,http://183.11.239.36:808/hls/94/index.m3u8$IPV4•线路25
CCTV6,http://120.76.248.139/live/bfgd/4200000065.m3u8$IPV4•线路26
CCTV6,https://piccpndali.v.myalicdn.com/audio/cctv6_2.m3u8$IPV4•线路27
CCTV6,http://223.241.247.214:9901/tsfile/live/0006_1.m3u8$IPV4•线路28
CCTV6,http://www.dsk.cc/php/bfgd.php?id=cctv6&m.m3u8$IPV4•线路29
CCTV6,http://iptv.huuc.edu.cn/hls/cctv6hd.m3u8$IPV4•线路30
CCTV6,http://ygbh.site/php/bfgd.php?id=065$IPV4•线路31
CCTV6,http://112.27.235.94:8000/hls/7/index.m3u8$IPV4•线路32
CCTV6,http://106.53.99.30/tv/migu.php?id=cctv6$IPV4•线路33
CCTV6,http://74.91.16.250:82/live/cctv6.m3u8?jsbt=1760967032&jsbk=9fe6bdfe45fc279829abf82dcacd09df$IPV4•线路34
CCTV6,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/CCTV-6H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路35
CCTV6,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv6.flv$IPV4•线路36
CCTV6,http://php.cqshushu.ggff.net/jzb.php?id=cctv6&公众号【医工学习日志】$IPV4•线路37
CCTV6,http://111.43.126.240:9003/hls/19/index.m3u8$IPV4•线路38
CCTV7,http://live2.rxip.sc96655.com/live/CCTV-7H265_4000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=10bd15e08aa7c4de538b767ae2618279a6213e3e$IPV4•线路1
CCTV7,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvNy9pbmRleC5tM3U4$IPV4•线路2
CCTV7,https://zby.130519.xyz/PLTV/11/224/3221225701/index.m3u8$IPV4•线路3
CCTV7,https://zby.130519.xyz/PLTV/11/224/3221226143/index.m3u8$IPV4•线路4
CCTV7,https://zby.130519.xyz/PLTV/11/224/3221226137/index.m3u8$IPV4•线路5
CCTV7,https://www.qiushui.vip/gj/mk.php?ip_port=node-111-20-163-124.speedtest.cn:8001&id=cctv7$IPV4•线路6
CCTV7,https://www.qiushui.vip/gj/mk.php?ip_port=node-111-20-163-124.speedtest.cn:8001&id=live1007$IPV4•线路7
CCTV7,http://api.kkitv.itv888.cn:8080/hls/3udggaszi1i/index.m3u8$IPV4•线路8
CCTV7,http://sh.lnott.top:880/dx07.m3u8$IPV4•线路9
CCTV7,http://218.206.221.78:90/hls/7/index.m3u8$IPV4•线路10
CCTV7,http://183.3.202.19:2380/hw1live.rxip.sc96655.com.huan.tv/live/CCTV-7H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路11
CCTV7,http://go.bkpcp.top/mg/cctv7$IPV4•线路12
CCTV7,http://38.75.136.137:98/gslb/dsdqpub/cctv7hd.m3u8?auth=testpub$IPV4•线路13
CCTV7,http://b.tvbox6.icu/tv/ysp.php?id=8$IPV4•线路14
CCTV7,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv7$IPV4•线路15
CCTV7,http://m.061899.xyz/mg/cctv7$IPV4•线路16
CCTV7,https://smt.858.qzz.io/Smart.php?id=cctv7$IPV4•线路17
CCTV7,http://120.202.94.181:9446/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路18
CCTV7,http://148.135.93.213/live.php?id=CCTV7$IPV4•线路19
CCTV7,http://117.69.43.137:4022/rtp/238.1.78.239:7784$IPV4•线路20
CCTV7,http://14.117.233.31:8688/rtp/239.77.0.138:5146$IPV4•线路21
CCTV7,http://14.117.233.31:8688/rtp/239.77.1.159:5146$IPV4•线路22
CCTV7,http://14.117.233.31:8688/rtp/239.77.1.167:5146$IPV4•线路23
CCTV7,http://171.213.234.216:8089/rtp/239.93.1.67:5140$IPV4•线路24
CCTV7,http://183.160.35.31:4022/rtp/238.1.78.239:7784$IPV4•线路25
CCTV7,http://58.57.40.22:9901/tsfile/live/1007_1.m3u8$IPV4•线路26
CCTV7,http://8.138.7.223/【公众号：榴芒电视】/cctv7.m3u8$IPV4•线路27
CCTV7,http://183.11.239.36:808/hls/25/index.m3u8$IPV4•线路28
CCTV7,http://120.76.248.139/live/bfgd/4200000127.m3u8$IPV4•线路29
CCTV7,http://112.46.85.60:8009/hls/504/index.m3u8$IPV4•线路30
CCTV7,http://www.dsk.cc/php/bfgd.php?id=cctv7&m.m3u8$IPV4•线路31
CCTV7,http://iptv.huuc.edu.cn/hls/cctv7hd.m3u8$IPV4•线路32
CCTV7,http://ygbh.site/php/bfgd.php?id=127$IPV4•线路33
CCTV7,http://112.27.235.94:8000/hls/8/index.m3u8$IPV4•线路34
CCTV7,http://106.53.99.30/tv/migu.php?id=cctv7$IPV4•线路35
CCTV7,http://171.213.146.1:8188/rtp/239.93.1.67:5140$IPV4•线路36
CCTV7,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/CCTV-7H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路37
CCTV7,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv7.flv$IPV4•线路38
CCTV7,http://php.cqshushu.ggff.net/jzb.php?id=cctv7&公众号【医工学习日志】$IPV4•线路39
CCTV7,http://111.43.126.240:9003/hls/20/index.m3u8$IPV4•线路40
CCTV8,http://live2.rxip.sc96655.com/live/CCTV-8H265_4000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=10bd15e08aa7c4de538b767ae2618279a6213e3e$IPV4•线路1
CCTV8,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvOC9pbmRleC5tM3U4$IPV4•线路2
CCTV8,https://zby.130519.xyz/PLTV/11/224/3221225736/index.m3u8$IPV4•线路3
CCTV8,https://zby.130519.xyz/PLTV/11/224/3221226167/index.m3u8$IPV4•线路4
CCTV8,https://www.qiushui.vip/gj/mk.php?ip_port=node-111-20-163-124.speedtest.cn:8001&id=cctv8$IPV4•线路5
CCTV8,https://www.qiushui.vip/gj/mk.php?ip_port=node-111-20-163-124.speedtest.cn:8001&id=live1008$IPV4•线路6
CCTV8,http://api.kkitv.itv888.cn:8080/hls/vseo1nm7qp/index.m3u8$IPV4•线路7
CCTV8,http://sh.lnott.top:880/dx08.m3u8$IPV4•线路8
CCTV8,http://218.206.221.78:90/hls/8/index.m3u8$IPV4•线路9
CCTV8,http://183.3.202.19:2380/hw1live.rxip.sc96655.com.huan.tv/live/CCTV-8H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路10
CCTV8,http://go.bkpcp.top/mg/cctv8$IPV4•线路11
CCTV8,http://38.75.136.137:98/gslb/dsdqpub/cctv8hd.m3u8?auth=testpub$IPV4•线路12
CCTV8,http://b.tvbox6.icu/tv/ysp.php?id=9$IPV4•线路13
CCTV8,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv8$IPV4•线路14
CCTV8,http://m.061899.xyz/mg/cctv8$IPV4•线路15
CCTV8,https://smt.858.qzz.io/Smart.php?id=cctv8hd$IPV4•线路16
CCTV8,http://120.202.94.181:9446/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路17
CCTV8,http://101.35.240.114:88/live.php?id=CCTV8$IPV4•线路18
CCTV8,http://117.69.43.137:4022/rtp/238.1.78.173:7256$IPV4•线路19
CCTV8,http://14.117.233.31:8688/rtp/239.77.0.172:5146$IPV4•线路20
CCTV8,http://14.117.233.31:8688/rtp/239.77.0.181:5146$IPV4•线路21
CCTV8,http://171.213.234.216:8089/rtp/239.93.42.39:5140$IPV4•线路22
CCTV8,http://183.160.35.31:4022/rtp/238.1.78.173:7256$IPV4•线路23
CCTV8,http://58.57.40.22:9901/tsfile/live/1008_1.m3u8$IPV4•线路24
CCTV8,http://gmxw.7766.org:808/hls/96/index.m3u8$IPV4•线路25
CCTV8,http://183.11.239.36:808/hls/96/index.m3u8$IPV4•线路26
CCTV8,http://120.76.248.139/live/bfgd/4200000066.m3u8$IPV4•线路27
CCTV8,http://112.46.85.60:8009/hls/8/index.m3u8$IPV4•线路28
CCTV8,http://www.dsk.cc/php/bfgd.php?id=cctv8&m.m3u8$IPV4•线路29
CCTV8,http://iptv.huuc.edu.cn/hls/cctv8hd.m3u8$IPV4•线路30
CCTV8,http://ygbh.site/php/bfgd.php?id=066$IPV4•线路31
CCTV8,http://112.27.235.94:8000/hls/9/index.m3u8$IPV4•线路32
CCTV8,http://106.53.99.30/tv/migu.php?id=cctv8$IPV4•线路33
CCTV8,http://107.150.32.90:82/live/cctv8.m3u8?jsbt=1760967081&jsbk=8cc0d3ff571828220efa0c20ec5d12dc$IPV4•线路34
CCTV8,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/CCTV-8H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路35
CCTV8,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv8.flv$IPV4•线路36
CCTV8,http://php.cqshushu.ggff.net/jzb.php?id=cctv8&公众号【医工学习日志】$IPV4•线路37
CCTV8,http://111.43.126.240:9003/hls/21/index.m3u8$IPV4•线路38
CCTV9,http://live2.rxip.sc96655.com/live/CCTV-9H265_4000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=10bd15e08aa7c4de538b767ae2618279a6213e3e$IPV4•线路1
CCTV9,https://www.qiushui.vip/gj/mk.php?ip_port=node-111-20-163-124.speedtest.cn:8001&id=cctv9$IPV4•线路2
CCTV9,https://www.qiushui.vip/gj/mk.php?ip_port=node-111-20-163-124.speedtest.cn:8001&id=live1009$IPV4•线路3
CCTV9,http://api.kkitv.itv888.cn:8080/hls/bsmkmf3jrp4/index.m3u8$IPV4•线路4
CCTV9,http://sh.lnott.top:880/dx09.m3u8$IPV4•线路5
CCTV9,http://218.206.221.78:90/hls/9/index.m3u8$IPV4•线路6
CCTV9,http://183.3.202.19:2380/hw1live.rxip.sc96655.com.huan.tv/live/CCTV-9H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路7
CCTV9,http://go.bkpcp.top/mg/cctv9$IPV4•线路8
CCTV9,http://38.75.136.137:98/gslb/dsdqpub/cctv9hd.m3u8?auth=testpub$IPV4•线路9
CCTV9,http://b.tvbox6.icu/tv/ysp.php?id=10$IPV4•线路10
CCTV9,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv9$IPV4•线路11
CCTV9,http://m.061899.xyz/mg/cctv9$IPV4•线路12
CCTV9,https://smt.858.qzz.io/Smart.php?id=cctv9hd$IPV4•线路13
CCTV9,http://120.202.94.181:9446/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路14
CCTV9,http://148.135.93.213/live.php?id=CCTV9$IPV4•线路15
CCTV9,http://117.69.43.137:4022/rtp/238.1.78.240:7792$IPV4•线路16
CCTV9,http://14.117.233.31:8688/rtp/239.77.0.135:5146$IPV4•线路17
CCTV9,http://14.117.233.31:8688/rtp/239.77.1.160:5146$IPV4•线路18
CCTV9,http://14.117.233.31:8688/rtp/239.77.1.168:5146$IPV4•线路19
CCTV9,http://171.213.234.216:8089/rtp/239.93.1.24:5140$IPV4•线路20
CCTV9,http://183.160.35.31:4022/rtp/238.1.78.240:7792$IPV4•线路21
CCTV9,http://39.164.160.249:9901/tsfile/live/0009_1.m3u8$IPV4•线路22
CCTV9,http://58.57.40.22:9901/tsfile/live/1009_1.m3u8$IPV4•线路23
CCTV9,http://183.11.239.36:808/hls/27/index.m3u8$IPV4•线路24
CCTV9,http://120.76.248.139/live/bfgd/4200000128.m3u8$IPV4•线路25
CCTV9,http://112.46.85.60:8009/hls/509/index.m3u8$IPV4•线路26
CCTV9,http://www.dsk.cc/php/bfgd.php?id=cctv9&m.m3u8$IPV4•线路27
CCTV9,http://iptv.huuc.edu.cn/hls/cctv9hd.m3u8$IPV4•线路28
CCTV9,http://ygbh.site/php/bfgd.php?id=128$IPV4•线路29
CCTV9,http://112.27.235.94:8000/hls/10/index.m3u8$IPV4•线路30
CCTV9,http://p.ytelc.com/169l/0/cctv.php?id=cctv9$IPV4•线路31
CCTV9,http://106.53.99.30/tv/migu.php?id=cctv9$IPV4•线路32
CCTV9,http://204.12.198.178:82/live/cctv9.m3u8?jsbt=1760967130&jsbk=c4a02fc0c93ae3e2149d58578d35b704$IPV4•线路33
CCTV9,http://171.213.200.162:4022/rtp/239.93.1.24:5140$IPV4•线路34
CCTV9,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/CCTV-9H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路35
CCTV9,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv9.flv$IPV4•线路36
CCTV9,http://php.cqshushu.ggff.net/jzb.php?id=cctv9&公众号【医工学习日志】$IPV4•线路37
CCTV9,http://111.43.126.240:9003/hls/22/index.m3u8$IPV4•线路38
CCTV10,http://live2.rxip.sc96655.com/live/CCTV-10H265_4000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=10bd15e08aa7c4de538b767ae2618279a6213e3e$IPV4•线路1
CCTV10,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvOS9pbmRleC5tM3U4$IPV4•线路2
CCTV10,https://zby.130519.xyz/PLTV/11/224/3221225743/index.m3u8$IPV4•线路3
CCTV10,https://zby.130519.xyz/PLTV/11/224/3221226169/index.m3u8$IPV4•线路4
CCTV10,https://www.qiushui.vip/gj/mk.php?ip_port=node-111-20-163-124.speedtest.cn:8001&id=cctv10$IPV4•线路5
CCTV10,https://www.qiushui.vip/gj/mk.php?ip_port=node-111-20-163-124.speedtest.cn:8001&id=live1010$IPV4•线路6
CCTV10,http://sh.lnott.top:880/dx10.m3u8$IPV4•线路7
CCTV10,http://218.206.221.78:90/hls/10/index.m3u8$IPV4•线路8
CCTV10,http://183.3.202.19:2380/hw1live.rxip.sc96655.com.huan.tv/live/CCTV-10H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路9
CCTV10,http://go.bkpcp.top/mg/cctv10$IPV4•线路10
CCTV10,http://b.tvbox6.icu/tv/ysp.php?id=11$IPV4•线路11
CCTV10,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv10$IPV4•线路12
CCTV10,http://m.061899.xyz/mg/cctv10$IPV4•线路13
CCTV10,https://smt.858.qzz.io/Smart.php?id=cctv10hd$IPV4•线路14
CCTV10,http://120.202.94.181:9446/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路15
CCTV10,http://101.35.240.114:88/live.php?id=CCTV10$IPV4•线路16
CCTV10,http://117.69.43.137:4022/rtp/238.1.78.241:7800$IPV4•线路17
CCTV10,http://14.117.233.31:8688/rtp/239.77.0.134:5146$IPV4•线路18
CCTV10,http://14.117.233.31:8688/rtp/239.77.1.113:5146$IPV4•线路19
CCTV10,http://14.117.233.31:8688/rtp/239.77.1.169:5146$IPV4•线路20
CCTV10,http://171.213.234.216:8089/rtp/239.93.1.28:5140$IPV4•线路21
CCTV10,http://183.160.35.31:4022/rtp/238.1.78.241:7800$IPV4•线路22
CCTV10,http://39.164.160.249:9901/tsfile/live/0010_1.m3u8$IPV4•线路23
CCTV10,http://58.57.40.22:9901/tsfile/live/1010_1.m3u8$IPV4•线路24
CCTV10,http://183.11.239.36:808/hls/28/index.m3u8$IPV4•线路25
CCTV10,http://120.76.248.139/live/bfgd/4200000129.m3u8$IPV4•线路26
CCTV10,https://piccpndali.v.myalicdn.com/audio/cctv10_2.m3u8$IPV4•线路27
CCTV10,http://www.dsk.cc/php/bfgd.php?id=cctv10&m.m3u8$IPV4•线路28
CCTV10,http://iptv.huuc.edu.cn/hls/cctv10hd.m3u8$IPV4•线路29
CCTV10,http://ygbh.site/php/bfgd.php?id=129$IPV4•线路30
CCTV10,http://112.27.235.94:8000/hls/11/index.m3u8$IPV4•线路31
CCTV10,http://106.53.99.30/tv/migu.php?id=cctv10$IPV4•线路32
CCTV10,http://204.12.198.178:82/live/cctv10.m3u8?jsbt=1760967177&jsbk=83d22b0b28cd606e48b7f41efcd42b11$IPV4•线路33
CCTV10,http://171.213.200.162:4022/rtp/239.93.1.28:5140$IPV4•线路34
CCTV10,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/CCTV-10H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路35
CCTV10,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv10.flv$IPV4•线路36
CCTV10,http://php.cqshushu.ggff.net/jzb.php?id=cctv10&公众号【医工学习日志】$IPV4•线路37
CCTV10,http://111.43.126.240:9003/hls/23/index.m3u8$IPV4•线路38
CCTV11,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvMTAvaW5kZXgubTN1OA==$IPV4•线路1
CCTV11,https://zby.130519.xyz/PLTV/11/224/3221226101/index.m3u8$IPV4•线路2
CCTV11,https://zby.130519.xyz/PLTV/11/224/3221226145/index.m3u8$IPV4•线路3
CCTV11,https://www.qiushui.vip/gj/mk.php?ip_port=node-111-20-163-124.speedtest.cn:8001&id=cctv11$IPV4•线路4
CCTV11,https://www.qiushui.vip/gj/mk.php?ip_port=node-111-20-163-124.speedtest.cn:8001&id=live1011$IPV4•线路5
CCTV11,http://api.kkitv.itv888.cn:8080/hls/og4kq4cnqm/index.m3u8$IPV4•线路6
CCTV11,http://sh.lnott.top:880/dx11.m3u8$IPV4•线路7
CCTV11,http://218.206.221.78:90/hls/11/index.m3u8$IPV4•线路8
CCTV11,http://183.3.202.19:2380/hw1live.rxip.sc96655.com.huan.tv/live/CCTV-11-H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路9
CCTV11,http://go.bkpcp.top/mg/cctv11$IPV4•线路10
CCTV11,http://b.tvbox6.icu/tv/ysp.php?id=12$IPV4•线路11
